artifact_name,strategy,num_trades,mean_implementation_shortfall,mean_realized_pnl,std_implementation_shortfall,std_realized_pnl,limit_decision_rate,passive_fill_rate,cleanup_rate,market_entry_rate,cancel_rate,toxic_fill_rate_among_passive,toxic_fill_rate_overall,avg_favorable_prob,avg_toxic_prob,avg_utility,threshold,selection_split,artifact_base_net,artifact_meta
standardized_deephit_gru_transformer,model,10000,-9894000.0,8957000.0,6658360.458851714,28929520.40736141,0.9789,0.9462,0.0327,0.0,0.0211,0.21855844430352991,0.2068,0.693050982427597,0.2869418024229925,0.40610918000460455,0.25,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.25,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.693050982427597,0.2869418024229925,inf,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,model,10000,-9490000.0,8665500.0,6969928.2636193605,28313364.507773906,0.9156,0.8856,0.03,0.0,0.0844,0.20392953929539295,0.1806,0.693050982427597,0.2869418024229925,0.40610918000460455,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.693050982427597,0.2869418024229925,inf,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,model,10000,-8393000.0,7888000.0,7546028.823162551,26574225.40733784,0.7658,0.7417,0.0241,0.0,0.2342,0.1743292436294998,0.1293,0.693050982427597,0.2869418024229925,0.40610918000460455,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.693050982427597,0.2869418024229925,inf,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,model,10000,-6519000.0,6174000.0,7952524.064722785,23277386.53714961,0.5412,0.5252,0.016,0.0,0.4588,0.14166031987814165,0.0744,0.693050982427597,0.2869418024229925,0.40610918000460455,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.693050982427597,0.2869418024229925,inf,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,model,10000,-1655500.0,1664000.0,5652594.07263536,13161728.761830643,0.1003,0.0975,0.0028,0.0,0.8997,0.08717948717948718,0.0085,0.693050982427597,0.2869418024229925,0.40610918000460455,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.693050982427597,0.2869418024229925,inf,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,model,10000,-95000.0,108000.0,1609650.5832012114,3022140.9629598684,0.0042,0.0042,0.0,0.0,0.9958,0.047619047619047616,0.0002,0.693050982427597,0.2869418024229925,0.40610918000460455,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_gru_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_gru_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.0,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.0,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-10012500.0,9010000.0,6542350.017385992,29053053.1958315,0.9991,0.9661,0.033,0.0,0.0009,0.22461442914812133,0.217,0.7346897808521115,0.246259483984875,0.4884302968672364,0.0,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.0,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.05,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.05,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-10011500.0,8998500.0,6543116.0581171485,29033850.89425893,0.999,0.966,0.033,0.0,0.001,0.2246376811594203,0.217,0.7346897808521115,0.246259483984875,0.4884302968672364,0.05,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.05,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.1,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.1,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-10011000.0,8998000.0,6543690.014051705,29033962.80220485,0.9989,0.9659,0.033,0.0,0.0011,0.22466093798529868,0.217,0.7346897808521115,0.246259483984875,0.4884302968672364,0.1,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.1,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.15,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.15,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-10008000.0,8997500.0,6547131.891141342,29033988.595266987,0.9983,0.9653,0.033,0.0,0.0017,0.22459339065575468,0.2168,0.7346897808521115,0.246259483984875,0.4884302968672364,0.15,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.15,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.2,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.2,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-9989500.0,8961500.0,6565241.027562545,28981442.644390047,0.9948,0.962,0.0328,0.0,0.0052,0.2238045738045738,0.2153,0.7346897808521115,0.246259483984875,0.4884302968672364,0.2,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.2,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.25,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.25,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-9924000.0,8934500.0,6622629.689179367,28880308.33890221,0.9839,0.9515,0.0324,0.0,0.0161,0.2205990541250657,0.2099,0.7346897808521115,0.246259483984875,0.4884302968672364,0.25,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.25,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-9783000.0,8874000.0,6740023.071177131,28658194.709363997,0.9617,0.9301,0.0316,0.0,0.0383,0.21395548865713365,0.199,0.7346897808521115,0.246259483984875,0.4884302968672364,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.3,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-9429000.0,8525000.0,6983477.572098303,27759941.91276236,0.9078,0.8785,0.0293,0.0,0.0922,0.20113830392714854,0.1767,0.7346897808521115,0.246259483984875,0.4884302968672364,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.35,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-8701000.0,8075000.0,7394092.168752023,26825629.069975983,0.8089,0.7833,0.0256,0.0,0.1911,0.18383761011106856,0.144,0.7346897808521115,0.246259483984875,0.4884302968672364,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.4,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-5938000.0,5537500.0,7902224.750030842,21774264.482413117,0.4804,0.4676,0.0128,0.0,0.5196,0.13237810094097519,0.0619,0.7346897808521115,0.246259483984875,0.4884302968672364,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.5,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_limit,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7346897808521115,0.246259483984875,inf,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,always_market,10000,10777000.0,-10777000.0,5193387.237632102,5193387.237632102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-inf,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,model,10000,-2169500.0,2202500.0,6261051.808601495,14632207.412075061,0.1338,0.1307,0.0031,0.0,0.8662,0.0971690895179801,0.0127,0.7346897808521115,0.246259483984875,0.4884302968672364,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
standardized_deephit_transformer,training_prior,10000,-10019000.0,9022500.0,6537173.624740282,29078032.83838282,1.0,0.967,0.033,0.0,0.0,0.22471561530506723,0.2173,0.7876046511627908,0.17869767441860465,0.6089069767441859,0.6,val,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_base_net.pt,/ocean/projects/cis260122p/shared/artifacts/baseline/standardized_deephit_transformer_meta.pt
